areaCode,areaName,areaType,date,cumPeopleVaccinatedCompleteByVaccinationDate
E10000028,Staffordshire,utla,2021-01-09,7464
S12000006,Dumfries and Galloway,utla,2021-01-09,12
S12000020,Moray,utla,2021-01-09,2
S12000026,Scottish Borders,utla,2021-01-09,28
E06000015,Derby,utla,2021-01-08,697
E06000038,Reading,utla,2021-01-08,600
E08000002,Bury,utla,2021-01-08,931
E08000015,Wirral,utla,2021-01-08,4479
E08000021,Newcastle upon Tyne,utla,2021-01-08,580
E09000014,Haringey,utla,2021-01-08,915
E09000027,Richmond upon Thames,utla,2021-01-08,1494
E10000019,Lincolnshire,utla,2021-01-08,2363
E10000028,Staffordshire,utla,2021-01-08,6185
S12000006,Dumfries and Galloway,utla,2021-01-08,12
S12000020,Moray,utla,2021-01-08,2
S12000026,Scottish Borders,utla,2021-01-08,28
E06000015,Derby,utla,2021-01-07,677
E06000038,Reading,utla,2021-01-07,573
E08000002,Bury,utla,2021-01-07,898
E08000015,Wirral,utla,2021-01-07,3454
E08000021,Newcastle upon Tyne,utla,2021-01-07,508
E09000014,Haringey,utla,2021-01-07,804
E09000027,Richmond upon Thames,utla,2021-01-07,1124
E10000019,Lincolnshire,utla,2021-01-07,2278
E10000028,Staffordshire,utla,2021-01-07,5016
S12000006,Dumfries and Galloway,utla,2021-01-07,11
S12000020,Moray,utla,2021-01-07,1
S12000026,Scottish Borders,utla,2021-01-07,27
E06000015,Derby,utla,2021-01-06,664
E06000038,Reading,utla,2021-01-06,531
E08000002,Bury,utla,2021-01-06,588
E08000015,Wirral,utla,2021-01-06,2556
E08000021,Newcastle upon Tyne,utla,2021-01-06,318
E09000014,Haringey,utla,2021-01-06,537
E09000027,Richmond upon Thames,utla,2021-01-06,653
E10000019,Lincolnshire,utla,2021-01-06,1938
E10000028,Staffordshire,utla,2021-01-06,2971
S12000006,Dumfries and Galloway,utla,2021-01-06,9
S12000020,Moray,utla,2021-01-06,1
S12000026,Scottish Borders,utla,2021-01-06,27
E06000015,Derby,utla,2021-01-05,473
E06000038,Reading,utla,2021-01-05,504
E08000002,Bury,utla,2021-01-05,302
E08000015,Wirral,utla,2021-01-05,1731
E08000021,Newcastle upon Tyne,utla,2021-01-05,202
E09000014,Haringey,utla,2021-01-05,297
E09000027,Richmond upon Thames,utla,2021-01-05,91
E10000019,Lincolnshire,utla,2021-01-05,1467
E10000028,Staffordshire,utla,2021-01-05,1213
S12000006,Dumfries and Galloway,utla,2021-01-05,8
S12000026,Scottish Borders,utla,2021-01-05,17
E06000015,Derby,utla,2021-01-04,319
E06000038,Reading,utla,2021-01-04,25
E08000002,Bury,utla,2021-01-04,44
E08000015,Wirral,utla,2021-01-04,1190
E08000021,Newcastle upon Tyne,utla,2021-01-04,104
E09000014,Haringey,utla,2021-01-04,8
E09000027,Richmond upon Thames,utla,2021-01-04,54
E10000019,Lincolnshire,utla,2021-01-04,979
E10000028,Staffordshire,utla,2021-01-04,595
S12000006,Dumfries and Galloway,utla,2021-01-04,5
S12000026,Scottish Borders,utla,2021-01-04,3
E06000015,Derby,utla,2021-01-03,162
E06000038,Reading,utla,2021-01-03,11
E08000002,Bury,utla,2021-01-03,32
E08000015,Wirral,utla,2021-01-03,769
E08000021,Newcastle upon Tyne,utla,2021-01-03,17
E09000014,Haringey,utla,2021-01-03,3
E09000027,Richmond upon Thames,utla,2021-01-03,36
E10000019,Lincolnshire,utla,2021-01-03,736
E10000028,Staffordshire,utla,2021-01-03,467
S12000006,Dumfries and Galloway,utla,2021-01-03,3
S12000026,Scottish Borders,utla,2021-01-03,3
E06000015,Derby,utla,2021-01-02,155
E06000038,Reading,utla,2021-01-02,10
E08000002,Bury,utla,2021-01-02,32
E08000015,Wirral,utla,2021-01-02,753
E08000021,Newcastle upon Tyne,utla,2021-01-02,14
E09000014,Haringey,utla,2021-01-02,3
E09000027,Richmond upon Thames,utla,2021-01-02,34
E10000019,Lincolnshire,utla,2021-01-02,593
E10000028,Staffordshire,utla,2021-01-02,414
S12000006,Dumfries and Galloway,utla,2021-01-02,3
S12000026,Scottish Borders,utla,2021-01-02,3
E06000015,Derby,utla,2021-01-01,155
E06000038,Reading,utla,2021-01-01,5
E08000002,Bury,utla,2021-01-01,31
E08000015,Wirral,utla,2021-01-01,572
E08000021,Newcastle upon Tyne,utla,2021-01-01,14
E09000014,Haringey,utla,2021-01-01,3
E09000027,Richmond upon Thames,utla,2021-01-01,25
E10000019,Lincolnshire,utla,2021-01-01,438
E10000028,Staffordshire,utla,2021-01-01,332
S12000006,Dumfries and Galloway,utla,2021-01-01,3
S12000026,Scottish Borders,utla,2021-01-01,3
E06000015,Derby,utla,2020-12-31,155
E06000038,Reading,utla,2020-12-31,5
E08000002,Bury,utla,2020-12-31,29
E08000015,Wirral,utla,2020-12-31,550
E08000021,Newcastle upon Tyne,utla,2020-12-31,13
E09000014,Haringey,utla,2020-12-31,3
E09000027,Richmond upon Thames,utla,2020-12-31,24
E10000019,Lincolnshire,utla,2020-12-31,436
E10000028,Staffordshire,utla,2020-12-31,226
S12000006,Dumfries and Galloway,utla,2020-12-31,3
S12000026,Scottish Borders,utla,2020-12-31,3
E06000015,Derby,utla,2020-12-30,100
E06000038,Reading,utla,2020-12-30,3
E08000002,Bury,utla,2020-12-30,16
E08000015,Wirral,utla,2020-12-30,311
E08000021,Newcastle upon Tyne,utla,2020-12-30,8
E09000014,Haringey,utla,2020-12-30,3
E09000027,Richmond upon Thames,utla,2020-12-30,14
E10000019,Lincolnshire,utla,2020-12-30,376
E10000028,Staffordshire,utla,2020-12-30,93
S12000006,Dumfries and Galloway,utla,2020-12-30,3
S12000026,Scottish Borders,utla,2020-12-30,2
E06000015,Derby,utla,2020-12-29,39
E06000038,Reading,utla,2020-12-29,1
E08000002,Bury,utla,2020-12-29,6
E08000015,Wirral,utla,2020-12-29,63
E08000021,Newcastle upon Tyne,utla,2020-12-29,3
E09000014,Haringey,utla,2020-12-29,2
E09000027,Richmond upon Thames,utla,2020-12-29,9
E10000019,Lincolnshire,utla,2020-12-29,138
E10000028,Staffordshire,utla,2020-12-29,8
S12000006,Dumfries and Galloway,utla,2020-12-29,2
S12000026,Scottish Borders,utla,2020-12-29,1
S12000006,Dumfries and Galloway,utla,2020-12-28,2
S12000006,Dumfries and Galloway,utla,2020-12-27,1
S12000006,Dumfries and Galloway,utla,2020-12-26,1
S12000006,Dumfries and Galloway,utla,2020-12-25,1
S12000006,Dumfries and Galloway,utla,2020-12-24,1
S12000006,Dumfries and Galloway,utla,2020-12-23,1
E06000004,Stockton-on-Tees,utla,2021-10-03,130968
E06000021,Stoke-on-Trent,utla,2021-10-03,163046
E06000030,Swindon,utla,2021-10-03,155934
E08000011,Knowsley,utla,2021-10-03,94301
E09000012,Hackney and City of London,utla,2021-10-03,157710
E09000019,Islington,utla,2021-10-03,138402
E09000020,Kensington and Chelsea,utla,2021-10-03,93228
E09000026,Redbridge,utla,2021-10-03,178095
E10000013,Gloucestershire,utla,2021-10-03,463594
E10000023,North Yorkshire,utla,2021-10-03,461038
S12000021,North Ayrshire,utla,2021-10-03,98124
S12000034,Aberdeenshire,utla,2021-10-03,189019
E06000004,Stockton-on-Tees,utla,2021-10-02,130854
E06000021,Stoke-on-Trent,utla,2021-10-02,163013
E06000030,Swindon,utla,2021-10-02,155808
E08000011,Knowsley,utla,2021-10-02,94292
E09000012,Hackney and City of London,utla,2021-10-02,157597
E09000019,Islington,utla,2021-10-02,138353
E09000020,Kensington and Chelsea,utla,2021-10-02,93200
E09000026,Redbridge,utla,2021-10-02,178012
E10000013,Gloucestershire,utla,2021-10-02,463543
E10000023,North Yorkshire,utla,2021-10-02,460937
S12000021,North Ayrshire,utla,2021-10-02,98065
S12000034,Aberdeenshire,utla,2021-10-02,189001
E06000004,Stockton-on-Tees,utla,2021-10-01,130613
E06000021,Stoke-on-Trent,utla,2021-10-01,162952
E06000030,Swindon,utla,2021-10-01,155751
E08000011,Knowsley,utla,2021-10-01,94209
E09000012,Hackney and City of London,utla,2021-10-01,157458
E09000019,Islington,utla,2021-10-01,138232
E09000020,Kensington and Chelsea,utla,2021-10-01,93065
E09000026,Redbridge,utla,2021-10-01,177725
E10000013,Gloucestershire,utla,2021-10-01,463311
E10000023,North Yorkshire,utla,2021-10-01,460602
S12000021,North Ayrshire,utla,2021-10-01,98004
S12000034,Aberdeenshire,utla,2021-10-01,188967
E06000004,Stockton-on-Tees,utla,2021-09-30,130496
E06000021,Stoke-on-Trent,utla,2021-09-30,162926
E06000030,Swindon,utla,2021-09-30,155733
E08000011,Knowsley,utla,2021-09-30,94181
E09000012,Hackney and City of London,utla,2021-09-30,157312
E09000019,Islington,utla,2021-09-30,138097
E09000020,Kensington and Chelsea,utla,2021-09-30,92904
E09000026,Redbridge,utla,2021-09-30,177566
E10000013,Gloucestershire,utla,2021-09-30,462804
E10000023,North Yorkshire,utla,2021-09-30,460403
S12000021,North Ayrshire,utla,2021-09-30,97940
S12000034,Aberdeenshire,utla,2021-09-30,188849
E06000004,Stockton-on-Tees,utla,2021-09-29,130262
E06000021,Stoke-on-Trent,utla,2021-09-29,162766
E06000030,Swindon,utla,2021-09-29,155495
E08000011,Knowsley,utla,2021-09-29,94146
E09000012,Hackney and City of London,utla,2021-09-29,157179
E09000019,Islington,utla,2021-09-29,137947
E09000020,Kensington and Chelsea,utla,2021-09-29,92772
E09000026,Redbridge,utla,2021-09-29,177303
E10000013,Gloucestershire,utla,2021-09-29,462176
E10000023,North Yorkshire,utla,2021-09-29,460167
S12000021,North Ayrshire,utla,2021-09-29,97857
S12000034,Aberdeenshire,utla,2021-09-29,188763
E06000004,Stockton-on-Tees,utla,2021-09-28,130168
E06000021,Stoke-on-Trent,utla,2021-09-28,162622
E06000030,Swindon,utla,2021-09-28,155440
E08000011,Knowsley,utla,2021-09-28,94068
E09000012,Hackney and City of London,utla,2021-09-28,156978
E09000019,Islington,utla,2021-09-28,137788
E09000020,Kensington and Chelsea,utla,2021-09-28,92664
E09000026,Redbridge,utla,2021-09-28,177153
E10000013,Gloucestershire,utla,2021-09-28,461897
E10000023,North Yorkshire,utla,2021-09-28,459911
S12000021,North Ayrshire,utla,2021-09-28,97847
S12000034,Aberdeenshire,utla,2021-09-28,188656
E06000004,Stockton-on-Tees,utla,2021-09-27,130126
E06000021,Stoke-on-Trent,utla,2021-09-27,162473
E06000030,Swindon,utla,2021-09-27,155174
E08000011,Knowsley,utla,2021-09-27,93953
E09000012,Hackney and City of London,utla,2021-09-27,156805
E09000019,Islington,utla,2021-09-27,137603
E09000020,Kensington and Chelsea,utla,2021-09-27,92588
E09000026,Redbridge,utla,2021-09-27,176997
E10000013,Gloucestershire,utla,2021-09-27,461672
E10000023,North Yorkshire,utla,2021-09-27,459725
S12000021,North Ayrshire,utla,2021-09-27,97834
S12000034,Aberdeenshire,utla,2021-09-27,188533
E06000004,Stockton-on-Tees,utla,2021-09-26,130065
E06000021,Stoke-on-Trent,utla,2021-09-26,162399
E06000030,Swindon,utla,2021-09-26,155013
E08000011,Knowsley,utla,2021-09-26,93856
E09000012,Hackney and City of London,utla,2021-09-26,156568
E09000019,Islington,utla,2021-09-26,137396
E09000020,Kensington and Chelsea,utla,2021-09-26,92451
E09000026,Redbridge,utla,2021-09-26,176854
E10000013,Gloucestershire,utla,2021-09-26,461404
E10000023,North Yorkshire,utla,2021-09-26,459489
S12000021,North Ayrshire,utla,2021-09-26,97827
S12000034,Aberdeenshire,utla,2021-09-26,188399
E06000004,Stockton-on-Tees,utla,2021-09-25,129915
E06000021,Stoke-on-Trent,utla,2021-09-25,162305
E06000030,Swindon,utla,2021-09-25,154953
E08000011,Knowsley,utla,2021-09-25,93837
E09000012,Hackney and City of London,utla,2021-09-25,156471
E09000019,Islington,utla,2021-09-25,137339
E09000020,Kensington and Chelsea,utla,2021-09-25,92402
E09000026,Redbridge,utla,2021-09-25,176736
E10000013,Gloucestershire,utla,2021-09-25,461286
E10000023,North Yorkshire,utla,2021-09-25,459246
S12000021,North Ayrshire,utla,2021-09-25,97806
S12000034,Aberdeenshire,utla,2021-09-25,188371
E06000004,Stockton-on-Tees,utla,2021-09-24,129705
E06000021,Stoke-on-Trent,utla,2021-09-24,162087
E06000030,Swindon,utla,2021-09-24,154847
E08000011,Knowsley,utla,2021-09-24,93767
E09000012,Hackney and City of London,utla,2021-09-24,156259
E09000019,Islington,utla,2021-09-24,137160
E09000020,Kensington and Chelsea,utla,2021-09-24,92283
E09000026,Redbridge,utla,2021-09-24,176235
E10000013,Gloucestershire,utla,2021-09-24,460802
E10000023,North Yorkshire,utla,2021-09-24,458730
S12000021,North Ayrshire,utla,2021-09-24,97647
S12000034,Aberdeenshire,utla,2021-09-24,188331
E06000004,Stockton-on-Tees,utla,2021-09-23,129554
E06000021,Stoke-on-Trent,utla,2021-09-23,161950
E06000030,Swindon,utla,2021-09-23,154807
E08000011,Knowsley,utla,2021-09-23,93638
E09000012,Hackney and City of London,utla,2021-09-23,156088
E09000019,Islington,utla,2021-09-23,136958
E09000020,Kensington and Chelsea,utla,2021-09-23,92169
E09000026,Redbridge,utla,2021-09-23,176087
E10000013,Gloucestershire,utla,2021-09-23,460309
E10000023,North Yorkshire,utla,2021-09-23,458328
S12000021,North Ayrshire,utla,2021-09-23,97551
S12000034,Aberdeenshire,utla,2021-09-23,188194
E06000004,Stockton-on-Tees,utla,2021-09-22,129311
E06000021,Stoke-on-Trent,utla,2021-09-22,161653
E06000030,Swindon,utla,2021-09-22,154783
E08000011,Knowsley,utla,2021-09-22,93526
E09000012,Hackney and City of London,utla,2021-09-22,155871
E09000019,Islington,utla,2021-09-22,136776
E09000020,Kensington and Chelsea,utla,2021-09-22,92044
E09000026,Redbridge,utla,2021-09-22,175785
E10000013,Gloucestershire,utla,2021-09-22,459619
E10000023,North Yorkshire,utla,2021-09-22,457814
S12000021,North Ayrshire,utla,2021-09-22,97474
S12000034,Aberdeenshire,utla,2021-09-22,188088
E06000004,Stockton-on-Tees,utla,2021-09-21,129034
E06000021,Stoke-on-Trent,utla,2021-09-21,161515
E06000030,Swindon,utla,2021-09-21,154695
E08000011,Knowsley,utla,2021-09-21,93424
E09000012,Hackney and City of London,utla,2021-09-21,155634
E09000019,Islington,utla,2021-09-21,136583
E09000020,Kensington and Chelsea,utla,2021-09-21,91922
E09000026,Redbridge,utla,2021-09-21,175512
E10000013,Gloucestershire,utla,2021-09-21,459178
E10000023,North Yorkshire,utla,2021-09-21,457499
S12000021,North Ayrshire,utla,2021-09-21,97467
S12000034,Aberdeenshire,utla,2021-09-21,187962
E06000004,Stockton-on-Tees,utla,2021-09-20,128867
E06000021,Stoke-on-Trent,utla,2021-09-20,161449
E06000030,Swindon,utla,2021-09-20,154576
E08000011,Knowsley,utla,2021-09-20,93333
E09000012,Hackney and City of London,utla,2021-09-20,155405
E09000019,Islington,utla,2021-09-20,136335
E09000020,Kensington and Chelsea,utla,2021-09-20,91820
E09000026,Redbridge,utla,2021-09-20,175297
E10000013,Gloucestershire,utla,2021-09-20,458484
E10000023,North Yorkshire,utla,2021-09-20,457186
S12000021,North Ayrshire,utla,2021-09-20,97467
S12000034,Aberdeenshire,utla,2021-09-20,187800
E06000004,Stockton-on-Tees,utla,2021-09-19,128723
E06000021,Stoke-on-Trent,utla,2021-09-19,161305
E06000030,Swindon,utla,2021-09-19,154530
E08000011,Knowsley,utla,2021-09-19,93214
E09000012,Hackney and City of London,utla,2021-09-19,155077
E09000019,Islington,utla,2021-09-19,136027
E09000020,Kensington and Chelsea,utla,2021-09-19,91675
E09000026,Redbridge,utla,2021-09-19,175083
E10000013,Gloucestershire,utla,2021-09-19,458011
E10000023,North Yorkshire,utla,2021-09-19,456966
S12000021,North Ayrshire,utla,2021-09-19,97449
S12000034,Aberdeenshire,utla,2021-09-19,187655
E06000004,Stockton-on-Tees,utla,2021-09-18,128488
E06000021,Stoke-on-Trent,utla,2021-09-18,161075
E06000030,Swindon,utla,2021-09-18,154433
E08000011,Knowsley,utla,2021-09-18,93177
E09000012,Hackney and City of London,utla,2021-09-18,154934
E09000019,Islington,utla,2021-09-18,135944
E09000020,Kensington and Chelsea,utla,2021-09-18,91640
E09000026,Redbridge,utla,2021-09-18,174915
E10000013,Gloucestershire,utla,2021-09-18,457880
E10000023,North Yorkshire,utla,2021-09-18,456686
S12000021,North Ayrshire,utla,2021-09-18,97396
S12000034,Aberdeenshire,utla,2021-09-18,187608
E06000004,Stockton-on-Tees,utla,2021-09-17,128045
E06000021,Stoke-on-Trent,utla,2021-09-17,160485
E06000030,Swindon,utla,2021-09-17,153420
E08000011,Knowsley,utla,2021-09-17,93075
E09000012,Hackney and City of London,utla,2021-09-17,154641
E09000019,Islington,utla,2021-09-17,135689
E09000020,Kensington and Chelsea,utla,2021-09-17,91400
E09000026,Redbridge,utla,2021-09-17,174618
E10000013,Gloucestershire,utla,2021-09-17,457504
E10000023,North Yorkshire,utla,2021-09-17,456110
S12000021,North Ayrshire,utla,2021-09-17,97212
S12000034,Aberdeenshire,utla,2021-09-17,187569
E06000004,Stockton-on-Tees,utla,2021-09-16,127622
E06000021,Stoke-on-Trent,utla,2021-09-16,160270
E06000030,Swindon,utla,2021-09-16,153332
E08000011,Knowsley,utla,2021-09-16,92943
E09000012,Hackney and City of London,utla,2021-09-16,154344
E09000019,Islington,utla,2021-09-16,135435
E09000020,Kensington and Chelsea,utla,2021-09-16,91136
E09000026,Redbridge,utla,2021-09-16,174356
E10000013,Gloucestershire,utla,2021-09-16,456536
E10000023,North Yorkshire,utla,2021-09-16,455551
S12000021,North Ayrshire,utla,2021-09-16,97208
S12000034,Aberdeenshire,utla,2021-09-16,187382
E06000004,Stockton-on-Tees,utla,2021-09-15,127353
E06000021,Stoke-on-Trent,utla,2021-09-15,159965
E06000030,Swindon,utla,2021-09-15,152519
E08000011,Knowsley,utla,2021-09-15,92827
E09000012,Hackney and City of London,utla,2021-09-15,154091
E09000019,Islington,utla,2021-09-15,135129
E09000020,Kensington and Chelsea,utla,2021-09-15,90943
E09000026,Redbridge,utla,2021-09-15,173854
E10000013,Gloucestershire,utla,2021-09-15,455625
E10000023,North Yorkshire,utla,2021-09-15,455065
S12000021,North Ayrshire,utla,2021-09-15,96937
S12000034,Aberdeenshire,utla,2021-09-15,187225
E06000004,Stockton-on-Tees,utla,2021-09-14,127120
E06000021,Stoke-on-Trent,utla,2021-09-14,159759
E06000030,Swindon,utla,2021-09-14,152094
E08000011,Knowsley,utla,2021-09-14,92663
E09000012,Hackney and City of London,utla,2021-09-14,153723
E09000019,Islington,utla,2021-09-14,134784
E09000020,Kensington and Chelsea,utla,2021-09-14,90834
E09000026,Redbridge,utla,2021-09-14,173632
E10000013,Gloucestershire,utla,2021-09-14,455319
E10000023,North Yorkshire,utla,2021-09-14,454288
S12000021,North Ayrshire,utla,2021-09-14,96924
S12000034,Aberdeenshire,utla,2021-09-14,187071
E06000004,Stockton-on-Tees,utla,2021-09-13,126893
E06000021,Stoke-on-Trent,utla,2021-09-13,159450
E06000030,Swindon,utla,2021-09-13,151387
E08000011,Knowsley,utla,2021-09-13,92467
E09000012,Hackney and City of London,utla,2021-09-13,153409
E09000019,Islington,utla,2021-09-13,134506
E09000020,Kensington and Chelsea,utla,2021-09-13,90750
E09000026,Redbridge,utla,2021-09-13,173407
E10000013,Gloucestershire,utla,2021-09-13,454770
E10000023,North Yorkshire,utla,2021-09-13,453701
S12000021,North Ayrshire,utla,2021-09-13,96899
S12000034,Aberdeenshire,utla,2021-09-13,186889
E06000004,Stockton-on-Tees,utla,2021-09-12,126795
E06000021,Stoke-on-Trent,utla,2021-09-12,159302
E06000030,Swindon,utla,2021-09-12,150801
E08000011,Knowsley,utla,2021-09-12,92300
E09000012,Hackney and City of London,utla,2021-09-12,152958
E09000019,Islington,utla,2021-09-12,134160
E09000020,Kensington and Chelsea,utla,2021-09-12,90638
E09000026,Redbridge,utla,2021-09-12,173149
E10000013,Gloucestershire,utla,2021-09-12,454110
E10000023,North Yorkshire,utla,2021-09-12,453408
S12000021,North Ayrshire,utla,2021-09-12,96884
S12000034,Aberdeenshire,utla,2021-09-12,186647
E06000004,Stockton-on-Tees,utla,2021-09-11,126342
E06000021,Stoke-on-Trent,utla,2021-09-11,159098
E06000030,Swindon,utla,2021-09-11,150411
E08000011,Knowsley,utla,2021-09-11,92266
E09000012,Hackney and City of London,utla,2021-09-11,152696
E09000019,Islington,utla,2021-09-11,134032
E09000020,Kensington and Chelsea,utla,2021-09-11,90564
E09000026,Redbridge,utla,2021-09-11,172911
E10000013,Gloucestershire,utla,2021-09-11,453974
E10000023,North Yorkshire,utla,2021-09-11,453013
S12000021,North Ayrshire,utla,2021-09-11,96873
S12000034,Aberdeenshire,utla,2021-09-11,186634
E06000004,Stockton-on-Tees,utla,2021-09-10,125880
E06000021,Stoke-on-Trent,utla,2021-09-10,158630
E06000030,Swindon,utla,2021-09-10,149493
E08000011,Knowsley,utla,2021-09-10,92127
E09000012,Hackney and City of London,utla,2021-09-10,152252
E09000019,Islington,utla,2021-09-10,133679
E09000020,Kensington and Chelsea,utla,2021-09-10,90418
E09000026,Redbridge,utla,2021-09-10,172288
E10000013,Gloucestershire,utla,2021-09-10,452161
E10000023,North Yorkshire,utla,2021-09-10,451195
S12000021,North Ayrshire,utla,2021-09-10,96605
S12000034,Aberdeenshire,utla,2021-09-10,186620
E06000004,Stockton-on-Tees,utla,2021-09-09,125600
E06000021,Stoke-on-Trent,utla,2021-09-09,158490
E06000030,Swindon,utla,2021-09-09,149302
E08000011,Knowsley,utla,2021-09-09,91945
E09000012,Hackney and City of London,utla,2021-09-09,151847
E09000019,Islington,utla,2021-09-09,133340
E09000020,Kensington and Chelsea,utla,2021-09-09,90297
E09000026,Redbridge,utla,2021-09-09,171936
E10000013,Gloucestershire,utla,2021-09-09,451352
E10000023,North Yorkshire,utla,2021-09-09,450742
S12000021,North Ayrshire,utla,2021-09-09,96591
S12000034,Aberdeenshire,utla,2021-09-09,186414
E06000004,Stockton-on-Tees,utla,2021-09-08,125312
E06000021,Stoke-on-Trent,utla,2021-09-08,158029
E06000030,Swindon,utla,2021-09-08,148078
E08000011,Knowsley,utla,2021-09-08,91784
E09000012,Hackney and City of London,utla,2021-09-08,151470
E09000019,Islington,utla,2021-09-08,132954
E09000020,Kensington and Chelsea,utla,2021-09-08,90126
E09000026,Redbridge,utla,2021-09-08,171312
E10000013,Gloucestershire,utla,2021-09-08,450275
E10000023,North Yorkshire,utla,2021-09-08,450030
S12000021,North Ayrshire,utla,2021-09-08,96571
S12000034,Aberdeenshire,utla,2021-09-08,186242
