areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000023,"Bristol, City of",utla,2021-08-13,75_79,11602.0,10835.0,1.0,10944.0,0.0,10835.0,1.0,94.3,93.4,93.4
E06000023,"Bristol, City of",utla,2021-08-13,80_84,8187.0,7711.0,0.0,7791.0,1.0,7711.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-13,85_89,5090.0,4784.0,0.0,4847.0,0.0,4784.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-08-13,90+,2927.0,2755.0,0.0,2787.0,0.0,2755.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-12,16_17,10169.0,725.0,7.0,1953.0,21.0,725.0,7.0,19.2,7.1,7.1
E06000023,"Bristol, City of",utla,2021-08-12,18_24,63771.0,14723.0,404.0,41150.0,60.0,14723.0,404.0,64.5,23.1,23.1
E06000023,"Bristol, City of",utla,2021-08-12,25_29,53656.0,16024.0,515.0,34626.0,36.0,16024.0,515.0,64.5,29.9,29.9
E06000023,"Bristol, City of",utla,2021-08-12,30_34,53303.0,23605.0,477.0,35716.0,24.0,23605.0,477.0,67.0,44.3,44.3
E06000023,"Bristol, City of",utla,2021-08-12,35_39,46044.0,24309.0,314.0,31924.0,13.0,24309.0,314.0,69.3,52.8,52.8
E06000023,"Bristol, City of",utla,2021-08-12,40_44,37480.0,24764.0,63.0,27585.0,5.0,24764.0,63.0,73.6,66.1,66.1
E06000023,"Bristol, City of",utla,2021-08-12,45_49,31545.0,22953.0,24.0,24772.0,3.0,22953.0,24.0,78.5,72.8,72.8
E06000023,"Bristol, City of",utla,2021-08-12,50_54,29501.0,23556.0,14.0,24648.0,2.0,23556.0,14.0,83.5,79.8,79.8
E06000023,"Bristol, City of",utla,2021-08-12,55_59,27546.0,22851.0,16.0,23780.0,3.0,22851.0,16.0,86.3,83.0,83.0
E06000023,"Bristol, City of",utla,2021-08-12,60_64,22137.0,18941.0,6.0,19660.0,1.0,18941.0,6.0,88.8,85.6,85.6
E06000023,"Bristol, City of",utla,2021-08-12,65_69,17977.0,16041.0,3.0,16357.0,0.0,16041.0,3.0,91.0,89.2,89.2
E06000023,"Bristol, City of",utla,2021-08-12,70_74,16550.0,15273.0,2.0,15461.0,1.0,15273.0,2.0,93.4,92.3,92.3
E06000023,"Bristol, City of",utla,2021-08-12,75_79,11602.0,10834.0,0.0,10944.0,0.0,10834.0,0.0,94.3,93.4,93.4
E06000023,"Bristol, City of",utla,2021-08-12,80_84,8187.0,7711.0,0.0,7790.0,0.0,7711.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-12,85_89,5090.0,4784.0,0.0,4847.0,0.0,4784.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-08-12,90+,2927.0,2755.0,1.0,2787.0,0.0,2755.0,1.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-11,16_17,10169.0,718.0,11.0,1932.0,24.0,718.0,11.0,19.0,7.1,7.1
E06000023,"Bristol, City of",utla,2021-08-11,18_24,63771.0,14319.0,673.0,41090.0,82.0,14319.0,673.0,64.4,22.5,22.5
E06000023,"Bristol, City of",utla,2021-08-11,25_29,53656.0,15509.0,915.0,34590.0,85.0,15509.0,915.0,64.5,28.9,28.9
E06000023,"Bristol, City of",utla,2021-08-11,30_34,53303.0,23128.0,818.0,35692.0,48.0,23128.0,818.0,67.0,43.4,43.4
E06000023,"Bristol, City of",utla,2021-08-11,35_39,46044.0,23995.0,409.0,31911.0,30.0,23995.0,409.0,69.3,52.1,52.1
E06000023,"Bristol, City of",utla,2021-08-11,40_44,37480.0,24701.0,83.0,27580.0,13.0,24701.0,83.0,73.6,65.9,65.9
E06000023,"Bristol, City of",utla,2021-08-11,45_49,31545.0,22929.0,52.0,24769.0,9.0,22929.0,52.0,78.5,72.7,72.7
E06000023,"Bristol, City of",utla,2021-08-11,50_54,29501.0,23542.0,12.0,24646.0,5.0,23542.0,12.0,83.5,79.8,79.8
E06000023,"Bristol, City of",utla,2021-08-11,55_59,27546.0,22835.0,6.0,23777.0,4.0,22835.0,6.0,86.3,82.9,82.9
E06000023,"Bristol, City of",utla,2021-08-11,60_64,22137.0,18935.0,2.0,19659.0,0.0,18935.0,2.0,88.8,85.5,85.5
E06000023,"Bristol, City of",utla,2021-08-11,65_69,17977.0,16038.0,1.0,16357.0,0.0,16038.0,1.0,91.0,89.2,89.2
E06000023,"Bristol, City of",utla,2021-08-11,70_74,16550.0,15271.0,2.0,15460.0,1.0,15271.0,2.0,93.4,92.3,92.3
E06000023,"Bristol, City of",utla,2021-08-11,75_79,11602.0,10834.0,1.0,10944.0,0.0,10834.0,1.0,94.3,93.4,93.4
E06000023,"Bristol, City of",utla,2021-08-11,80_84,8187.0,7711.0,1.0,7790.0,0.0,7711.0,1.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-11,85_89,5090.0,4784.0,1.0,4847.0,0.0,4784.0,1.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-08-11,90+,2927.0,2754.0,0.0,2787.0,0.0,2754.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-10,16_17,10169.0,707.0,2.0,1908.0,17.0,707.0,2.0,18.8,7.0,7.0
E06000023,"Bristol, City of",utla,2021-08-10,18_24,63771.0,13646.0,129.0,41008.0,87.0,13646.0,129.0,64.3,21.4,21.4
E06000023,"Bristol, City of",utla,2021-08-10,25_29,53656.0,14594.0,498.0,34505.0,61.0,14594.0,498.0,64.3,27.2,27.2
E06000023,"Bristol, City of",utla,2021-08-10,30_34,53303.0,22310.0,580.0,35644.0,44.0,22310.0,580.0,66.9,41.9,41.9
E06000023,"Bristol, City of",utla,2021-08-10,35_39,46044.0,23586.0,345.0,31881.0,23.0,23586.0,345.0,69.2,51.2,51.2
E06000023,"Bristol, City of",utla,2021-08-10,40_44,37480.0,24618.0,110.0,27567.0,15.0,24618.0,110.0,73.6,65.7,65.7
E06000023,"Bristol, City of",utla,2021-08-10,45_49,31545.0,22877.0,45.0,24760.0,6.0,22877.0,45.0,78.5,72.5,72.5
E06000023,"Bristol, City of",utla,2021-08-10,50_54,29501.0,23530.0,9.0,24641.0,2.0,23530.0,9.0,83.5,79.8,79.8
E06000023,"Bristol, City of",utla,2021-08-10,55_59,27546.0,22829.0,14.0,23773.0,3.0,22829.0,14.0,86.3,82.9,82.9
E06000023,"Bristol, City of",utla,2021-08-10,60_64,22137.0,18933.0,4.0,19659.0,1.0,18933.0,4.0,88.8,85.5,85.5
E06000023,"Bristol, City of",utla,2021-08-10,65_69,17977.0,16037.0,1.0,16357.0,1.0,16037.0,1.0,91.0,89.2,89.2
E06000023,"Bristol, City of",utla,2021-08-10,70_74,16550.0,15269.0,0.0,15459.0,1.0,15269.0,0.0,93.4,92.3,92.3
E06000023,"Bristol, City of",utla,2021-08-10,75_79,11602.0,10833.0,0.0,10944.0,0.0,10833.0,0.0,94.3,93.4,93.4
E06000023,"Bristol, City of",utla,2021-08-10,80_84,8187.0,7710.0,0.0,7790.0,0.0,7710.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-10,85_89,5090.0,4783.0,0.0,4847.0,0.0,4783.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-08-10,90+,2927.0,2754.0,0.0,2787.0,0.0,2754.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-09,16_17,10169.0,705.0,4.0,1891.0,8.0,705.0,4.0,18.6,6.9,6.9
E06000023,"Bristol, City of",utla,2021-08-09,18_24,63771.0,13517.0,133.0,40921.0,91.0,13517.0,133.0,64.2,21.2,21.2
E06000023,"Bristol, City of",utla,2021-08-09,25_29,53656.0,14096.0,320.0,34444.0,49.0,14096.0,320.0,64.2,26.3,26.3
E06000023,"Bristol, City of",utla,2021-08-09,30_34,53303.0,21730.0,676.0,35600.0,30.0,21730.0,676.0,66.8,40.8,40.8
E06000023,"Bristol, City of",utla,2021-08-09,35_39,46044.0,23241.0,383.0,31858.0,24.0,23241.0,383.0,69.2,50.5,50.5
E06000023,"Bristol, City of",utla,2021-08-09,40_44,37480.0,24508.0,127.0,27552.0,11.0,24508.0,127.0,73.5,65.4,65.4
E06000023,"Bristol, City of",utla,2021-08-09,45_49,31545.0,22832.0,49.0,24754.0,2.0,22832.0,49.0,78.5,72.4,72.4
E06000023,"Bristol, City of",utla,2021-08-09,50_54,29501.0,23521.0,4.0,24639.0,3.0,23521.0,4.0,83.5,79.7,79.7
E06000023,"Bristol, City of",utla,2021-08-09,55_59,27546.0,22815.0,4.0,23770.0,5.0,22815.0,4.0,86.3,82.8,82.8
E06000023,"Bristol, City of",utla,2021-08-09,60_64,22137.0,18929.0,4.0,19658.0,0.0,18929.0,4.0,88.8,85.5,85.5
E06000023,"Bristol, City of",utla,2021-08-09,65_69,17977.0,16036.0,3.0,16356.0,0.0,16036.0,3.0,91.0,89.2,89.2
E06000023,"Bristol, City of",utla,2021-08-09,70_74,16550.0,15269.0,0.0,15458.0,0.0,15269.0,0.0,93.4,92.3,92.3
E06000023,"Bristol, City of",utla,2021-08-09,75_79,11602.0,10833.0,0.0,10944.0,0.0,10833.0,0.0,94.3,93.4,93.4
E06000023,"Bristol, City of",utla,2021-08-09,80_84,8187.0,7710.0,0.0,7790.0,0.0,7710.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-09,85_89,5090.0,4783.0,0.0,4847.0,0.0,4783.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-08-09,90+,2927.0,2754.0,0.0,2787.0,0.0,2754.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-08,16_17,10169.0,701.0,2.0,1883.0,3.0,701.0,2.0,18.5,6.9,6.9
E06000023,"Bristol, City of",utla,2021-08-08,18_24,63771.0,13384.0,65.0,40830.0,36.0,13384.0,65.0,64.0,21.0,21.0
E06000023,"Bristol, City of",utla,2021-08-08,25_29,53656.0,13776.0,55.0,34395.0,14.0,13776.0,55.0,64.1,25.7,25.7
E06000023,"Bristol, City of",utla,2021-08-08,30_34,53303.0,21054.0,216.0,35570.0,10.0,21054.0,216.0,66.7,39.5,39.5
E06000023,"Bristol, City of",utla,2021-08-08,35_39,46044.0,22858.0,155.0,31834.0,5.0,22858.0,155.0,69.1,49.6,49.6
E06000023,"Bristol, City of",utla,2021-08-08,40_44,37480.0,24381.0,30.0,27541.0,2.0,24381.0,30.0,73.5,65.1,65.1
E06000023,"Bristol, City of",utla,2021-08-08,45_49,31545.0,22783.0,11.0,24752.0,6.0,22783.0,11.0,78.5,72.2,72.2
E06000023,"Bristol, City of",utla,2021-08-08,50_54,29501.0,23517.0,1.0,24636.0,4.0,23517.0,1.0,83.5,79.7,79.7
E06000023,"Bristol, City of",utla,2021-08-08,55_59,27546.0,22811.0,1.0,23765.0,0.0,22811.0,1.0,86.3,82.8,82.8
E06000023,"Bristol, City of",utla,2021-08-08,60_64,22137.0,18925.0,0.0,19658.0,4.0,18925.0,0.0,88.8,85.5,85.5
E06000023,"Bristol, City of",utla,2021-08-08,65_69,17977.0,16033.0,0.0,16356.0,0.0,16033.0,0.0,91.0,89.2,89.2
E06000023,"Bristol, City of",utla,2021-08-08,70_74,16550.0,15269.0,0.0,15458.0,0.0,15269.0,0.0,93.4,92.3,92.3
E06000023,"Bristol, City of",utla,2021-08-08,75_79,11602.0,10833.0,0.0,10944.0,0.0,10833.0,0.0,94.3,93.4,93.4
E06000023,"Bristol, City of",utla,2021-08-08,80_84,8187.0,7710.0,0.0,7790.0,0.0,7710.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-08,85_89,5090.0,4783.0,0.0,4847.0,0.0,4783.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-08-08,90+,2927.0,2754.0,0.0,2787.0,0.0,2754.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-07,16_17,10169.0,699.0,31.0,1880.0,44.0,699.0,31.0,18.5,6.9,6.9
E06000023,"Bristol, City of",utla,2021-08-07,18_24,63771.0,13319.0,1129.0,40794.0,102.0,13319.0,1129.0,64.0,20.9,20.9
E06000023,"Bristol, City of",utla,2021-08-07,25_29,53656.0,13721.0,1071.0,34381.0,69.0,13721.0,1071.0,64.1,25.6,25.6
E06000023,"Bristol, City of",utla,2021-08-07,30_34,53303.0,20838.0,929.0,35560.0,47.0,20838.0,929.0,66.7,39.1,39.1
E06000023,"Bristol, City of",utla,2021-08-07,35_39,46044.0,22703.0,626.0,31829.0,32.0,22703.0,626.0,69.1,49.3,49.3
E06000023,"Bristol, City of",utla,2021-08-07,40_44,37480.0,24351.0,245.0,27539.0,15.0,24351.0,245.0,73.5,65.0,65.0
E06000023,"Bristol, City of",utla,2021-08-07,45_49,31545.0,22772.0,72.0,24746.0,11.0,22772.0,72.0,78.4,72.2,72.2
E06000023,"Bristol, City of",utla,2021-08-07,50_54,29501.0,23516.0,29.0,24632.0,8.0,23516.0,29.0,83.5,79.7,79.7
E06000023,"Bristol, City of",utla,2021-08-07,55_59,27546.0,22810.0,23.0,23765.0,4.0,22810.0,23.0,86.3,82.8,82.8
E06000023,"Bristol, City of",utla,2021-08-07,60_64,22137.0,18925.0,16.0,19654.0,1.0,18925.0,16.0,88.8,85.5,85.5
E06000023,"Bristol, City of",utla,2021-08-07,65_69,17977.0,16033.0,6.0,16356.0,3.0,16033.0,6.0,91.0,89.2,89.2
E06000023,"Bristol, City of",utla,2021-08-07,70_74,16550.0,15269.0,1.0,15458.0,0.0,15269.0,1.0,93.4,92.3,92.3
E06000023,"Bristol, City of",utla,2021-08-07,75_79,11602.0,10833.0,3.0,10944.0,0.0,10833.0,3.0,94.3,93.4,93.4
E06000023,"Bristol, City of",utla,2021-08-07,80_84,8187.0,7710.0,1.0,7790.0,0.0,7710.0,1.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-07,85_89,5090.0,4783.0,1.0,4847.0,0.0,4783.0,1.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-08-07,90+,2927.0,2754.0,0.0,2787.0,0.0,2754.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-06,16_17,10169.0,668.0,7.0,1836.0,14.0,668.0,7.0,18.1,6.6,6.6
E06000023,"Bristol, City of",utla,2021-08-06,18_24,63771.0,12190.0,178.0,40692.0,57.0,12190.0,178.0,63.8,19.1,19.1
E06000023,"Bristol, City of",utla,2021-08-06,25_29,53656.0,12650.0,496.0,34312.0,43.0,12650.0,496.0,63.9,23.6,23.6
E06000023,"Bristol, City of",utla,2021-08-06,30_34,53303.0,19909.0,846.0,35513.0,31.0,19909.0,846.0,66.6,37.4,37.4
E06000023,"Bristol, City of",utla,2021-08-06,35_39,46044.0,22077.0,450.0,31797.0,25.0,22077.0,450.0,69.1,47.9,47.9
E06000023,"Bristol, City of",utla,2021-08-06,40_44,37480.0,24106.0,126.0,27524.0,4.0,24106.0,126.0,73.4,64.3,64.3
E06000023,"Bristol, City of",utla,2021-08-06,45_49,31545.0,22700.0,51.0,24735.0,5.0,22700.0,51.0,78.4,72.0,72.0
E06000023,"Bristol, City of",utla,2021-08-06,50_54,29501.0,23487.0,11.0,24624.0,6.0,23487.0,11.0,83.5,79.6,79.6
E06000023,"Bristol, City of",utla,2021-08-06,55_59,27546.0,22787.0,9.0,23761.0,2.0,22787.0,9.0,86.3,82.7,82.7
E06000023,"Bristol, City of",utla,2021-08-06,60_64,22137.0,18909.0,1.0,19653.0,1.0,18909.0,1.0,88.8,85.4,85.4
E06000023,"Bristol, City of",utla,2021-08-06,65_69,17977.0,16027.0,4.0,16353.0,0.0,16027.0,4.0,91.0,89.2,89.2
E06000023,"Bristol, City of",utla,2021-08-06,70_74,16550.0,15268.0,2.0,15458.0,0.0,15268.0,2.0,93.4,92.3,92.3
E06000023,"Bristol, City of",utla,2021-08-06,75_79,11602.0,10830.0,0.0,10944.0,0.0,10830.0,0.0,94.3,93.3,93.3
E06000023,"Bristol, City of",utla,2021-08-06,80_84,8187.0,7709.0,0.0,7790.0,0.0,7709.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-06,85_89,5090.0,4782.0,0.0,4847.0,0.0,4782.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",utla,2021-08-06,90+,2927.0,2754.0,0.0,2787.0,0.0,2754.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-05,16_17,10169.0,661.0,2.0,1822.0,12.0,661.0,2.0,17.9,6.5,6.5
E06000023,"Bristol, City of",utla,2021-08-05,18_24,63771.0,12012.0,110.0,40635.0,64.0,12012.0,110.0,63.7,18.8,18.8
E06000023,"Bristol, City of",utla,2021-08-05,25_29,53656.0,12154.0,161.0,34269.0,30.0,12154.0,161.0,63.9,22.7,22.7
E06000023,"Bristol, City of",utla,2021-08-05,30_34,53303.0,19063.0,440.0,35482.0,24.0,19063.0,440.0,66.6,35.8,35.8
E06000023,"Bristol, City of",utla,2021-08-05,35_39,46044.0,21627.0,287.0,31772.0,18.0,21627.0,287.0,69.0,47.0,47.0
E06000023,"Bristol, City of",utla,2021-08-05,40_44,37480.0,23980.0,140.0,27520.0,11.0,23980.0,140.0,73.4,64.0,64.0
E06000023,"Bristol, City of",utla,2021-08-05,45_49,31545.0,22649.0,41.0,24730.0,5.0,22649.0,41.0,78.4,71.8,71.8
E06000023,"Bristol, City of",utla,2021-08-05,50_54,29501.0,23476.0,10.0,24618.0,0.0,23476.0,10.0,83.4,79.6,79.6
E06000023,"Bristol, City of",utla,2021-08-05,55_59,27546.0,22778.0,10.0,23759.0,3.0,22778.0,10.0,86.3,82.7,82.7
E06000023,"Bristol, City of",utla,2021-08-05,60_64,22137.0,18908.0,4.0,19652.0,1.0,18908.0,4.0,88.8,85.4,85.4
E06000023,"Bristol, City of",utla,2021-08-05,65_69,17977.0,16023.0,1.0,16353.0,2.0,16023.0,1.0,91.0,89.1,89.1
E06000023,"Bristol, City of",utla,2021-08-05,70_74,16550.0,15266.0,1.0,15458.0,0.0,15266.0,1.0,93.4,92.2,92.2
E06000023,"Bristol, City of",utla,2021-08-05,75_79,11602.0,10830.0,0.0,10944.0,0.0,10830.0,0.0,94.3,93.3,93.3
E06000023,"Bristol, City of",utla,2021-08-05,80_84,8187.0,7709.0,0.0,7790.0,0.0,7709.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-05,85_89,5090.0,4782.0,0.0,4847.0,0.0,4782.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",utla,2021-08-05,90+,2927.0,2754.0,0.0,2787.0,0.0,2754.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-04,16_17,10169.0,659.0,8.0,1810.0,17.0,659.0,8.0,17.8,6.5,6.5
E06000023,"Bristol, City of",utla,2021-08-04,18_24,63771.0,11902.0,165.0,40571.0,141.0,11902.0,165.0,63.6,18.7,18.7
E06000023,"Bristol, City of",utla,2021-08-04,25_29,53656.0,11993.0,201.0,34239.0,63.0,11993.0,201.0,63.8,22.4,22.4
E06000023,"Bristol, City of",utla,2021-08-04,30_34,53303.0,18623.0,607.0,35458.0,51.0,18623.0,607.0,66.5,34.9,34.9
E06000023,"Bristol, City of",utla,2021-08-04,35_39,46044.0,21340.0,325.0,31754.0,43.0,21340.0,325.0,69.0,46.3,46.3
E06000023,"Bristol, City of",utla,2021-08-04,40_44,37480.0,23840.0,116.0,27509.0,18.0,23840.0,116.0,73.4,63.6,63.6
E06000023,"Bristol, City of",utla,2021-08-04,45_49,31545.0,22608.0,54.0,24725.0,18.0,22608.0,54.0,78.4,71.7,71.7
E06000023,"Bristol, City of",utla,2021-08-04,50_54,29501.0,23466.0,7.0,24618.0,9.0,23466.0,7.0,83.4,79.5,79.5
E06000023,"Bristol, City of",utla,2021-08-04,55_59,27546.0,22768.0,15.0,23756.0,4.0,22768.0,15.0,86.2,82.7,82.7
E06000023,"Bristol, City of",utla,2021-08-04,60_64,22137.0,18904.0,5.0,19651.0,4.0,18904.0,5.0,88.8,85.4,85.4
E06000023,"Bristol, City of",utla,2021-08-04,65_69,17977.0,16022.0,2.0,16351.0,0.0,16022.0,2.0,91.0,89.1,89.1
E06000023,"Bristol, City of",utla,2021-08-04,70_74,16550.0,15265.0,2.0,15458.0,0.0,15265.0,2.0,93.4,92.2,92.2
E06000023,"Bristol, City of",utla,2021-08-04,75_79,11602.0,10830.0,1.0,10944.0,0.0,10830.0,1.0,94.3,93.3,93.3
E06000023,"Bristol, City of",utla,2021-08-04,80_84,8187.0,7709.0,2.0,7790.0,0.0,7709.0,2.0,95.2,94.2,94.2
E06000023,"Bristol, City of",utla,2021-08-04,85_89,5090.0,4782.0,0.0,4847.0,0.0,4782.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",utla,2021-08-04,90+,2927.0,2754.0,3.0,2787.0,0.0,2754.0,3.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-03,16_17,10169.0,651.0,5.0,1793.0,10.0,651.0,5.0,17.6,6.4,6.4
E06000023,"Bristol, City of",utla,2021-08-03,18_24,63771.0,11737.0,101.0,40430.0,86.0,11737.0,101.0,63.4,18.4,18.4
E06000023,"Bristol, City of",utla,2021-08-03,25_29,53656.0,11792.0,98.0,34176.0,59.0,11792.0,98.0,63.7,22.0,22.0
E06000023,"Bristol, City of",utla,2021-08-03,30_34,53303.0,18016.0,608.0,35407.0,33.0,18016.0,608.0,66.4,33.8,33.8
E06000023,"Bristol, City of",utla,2021-08-03,35_39,46044.0,21015.0,303.0,31711.0,21.0,21015.0,303.0,68.9,45.6,45.6
E06000023,"Bristol, City of",utla,2021-08-03,40_44,37480.0,23724.0,117.0,27491.0,11.0,23724.0,117.0,73.3,63.3,63.3
E06000023,"Bristol, City of",utla,2021-08-03,45_49,31545.0,22554.0,44.0,24707.0,8.0,22554.0,44.0,78.3,71.5,71.5
E06000023,"Bristol, City of",utla,2021-08-03,50_54,29501.0,23459.0,9.0,24609.0,1.0,23459.0,9.0,83.4,79.5,79.5
E06000023,"Bristol, City of",utla,2021-08-03,55_59,27546.0,22753.0,11.0,23752.0,5.0,22753.0,11.0,86.2,82.6,82.6
E06000023,"Bristol, City of",utla,2021-08-03,60_64,22137.0,18899.0,1.0,19647.0,1.0,18899.0,1.0,88.8,85.4,85.4
E06000023,"Bristol, City of",utla,2021-08-03,65_69,17977.0,16020.0,2.0,16351.0,1.0,16020.0,2.0,91.0,89.1,89.1
E06000023,"Bristol, City of",utla,2021-08-03,70_74,16550.0,15263.0,1.0,15458.0,0.0,15263.0,1.0,93.4,92.2,92.2
E06000023,"Bristol, City of",utla,2021-08-03,75_79,11602.0,10829.0,2.0,10944.0,0.0,10829.0,2.0,94.3,93.3,93.3
E06000023,"Bristol, City of",utla,2021-08-03,80_84,8187.0,7707.0,0.0,7790.0,0.0,7707.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-03,85_89,5090.0,4782.0,0.0,4847.0,1.0,4782.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",utla,2021-08-03,90+,2927.0,2751.0,0.0,2787.0,0.0,2751.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-08-02,16_17,10169.0,646.0,1.0,1783.0,9.0,646.0,1.0,17.5,6.4,6.4
E06000023,"Bristol, City of",utla,2021-08-02,18_24,63771.0,11636.0,92.0,40344.0,64.0,11636.0,92.0,63.3,18.2,18.2
E06000023,"Bristol, City of",utla,2021-08-02,25_29,53656.0,11694.0,79.0,34117.0,23.0,11694.0,79.0,63.6,21.8,21.8
E06000023,"Bristol, City of",utla,2021-08-02,30_34,53303.0,17408.0,442.0,35374.0,8.0,17408.0,442.0,66.4,32.7,32.7
E06000023,"Bristol, City of",utla,2021-08-02,35_39,46044.0,20712.0,233.0,31690.0,7.0,20712.0,233.0,68.8,45.0,45.0
E06000023,"Bristol, City of",utla,2021-08-02,40_44,37480.0,23607.0,131.0,27480.0,8.0,23607.0,131.0,73.3,63.0,63.0
E06000023,"Bristol, City of",utla,2021-08-02,45_49,31545.0,22510.0,50.0,24699.0,4.0,22510.0,50.0,78.3,71.4,71.4
E06000023,"Bristol, City of",utla,2021-08-02,50_54,29501.0,23450.0,7.0,24608.0,2.0,23450.0,7.0,83.4,79.5,79.5
E06000023,"Bristol, City of",utla,2021-08-02,55_59,27546.0,22742.0,1.0,23747.0,2.0,22742.0,1.0,86.2,82.6,82.6
E06000023,"Bristol, City of",utla,2021-08-02,60_64,22137.0,18898.0,2.0,19646.0,0.0,18898.0,2.0,88.7,85.4,85.4
E06000023,"Bristol, City of",utla,2021-08-02,65_69,17977.0,16018.0,0.0,16350.0,0.0,16018.0,0.0,90.9,89.1,89.1
E06000023,"Bristol, City of",utla,2021-08-02,70_74,16550.0,15262.0,0.0,15458.0,0.0,15262.0,0.0,93.4,92.2,92.2
E06000023,"Bristol, City of",utla,2021-08-02,75_79,11602.0,10827.0,0.0,10944.0,0.0,10827.0,0.0,94.3,93.3,93.3
E06000023,"Bristol, City of",utla,2021-08-02,80_84,8187.0,7707.0,0.0,7790.0,0.0,7707.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",utla,2021-08-02,85_89,5090.0,4782.0,0.0,4846.0,0.0,4782.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",utla,2021-08-02,90+,2927.0,2751.0,0.0,2787.0,0.0,2751.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",utla,2021-08-01,16_17,10169.0,645.0,1.0,1774.0,7.0,645.0,1.0,17.4,6.3,6.3
E06000023,"Bristol, City of",utla,2021-08-01,18_24,63771.0,11544.0,53.0,40280.0,105.0,11544.0,53.0,63.2,18.1,18.1
E06000023,"Bristol, City of",utla,2021-08-01,25_29,53656.0,11615.0,61.0,34094.0,50.0,11615.0,61.0,63.5,21.6,21.6
E06000023,"Bristol, City of",utla,2021-08-01,30_34,53303.0,16966.0,389.0,35366.0,39.0,16966.0,389.0,66.3,31.8,31.8
E06000023,"Bristol, City of",utla,2021-08-01,35_39,46044.0,20479.0,249.0,31683.0,17.0,20479.0,249.0,68.8,44.5,44.5
E06000023,"Bristol, City of",utla,2021-08-01,40_44,37480.0,23476.0,103.0,27472.0,10.0,23476.0,103.0,73.3,62.6,62.6
E06000023,"Bristol, City of",utla,2021-08-01,45_49,31545.0,22460.0,29.0,24695.0,4.0,22460.0,29.0,78.3,71.2,71.2
E06000023,"Bristol, City of",utla,2021-08-01,50_54,29501.0,23443.0,5.0,24606.0,1.0,23443.0,5.0,83.4,79.5,79.5
E06000023,"Bristol, City of",utla,2021-08-01,55_59,27546.0,22741.0,7.0,23745.0,0.0,22741.0,7.0,86.2,82.6,82.6
E06000023,"Bristol, City of",utla,2021-08-01,60_64,22137.0,18896.0,0.0,19646.0,2.0,18896.0,0.0,88.7,85.4,85.4
